sent,score,label,
"Harrison down the line, I imagine less tactical tool, but we'll be viewing dashboards, analytics, outputs, Is there anyone else that we should know about this stage.",0.772163450717926,-1,
If they give it still work.,0.7718822360038760,-1,
Which is meta a database.,0.7715673446655270,-1,
" Sales like are you like, an ae as deal?",0.7714585065841680,-1,
 Did you you create a seat for rachel lancaster?,0.7714298367500310,-1,
"Like, totally debt where were coming from.",0.7711173892021180,-1,
"And so when we look at the code in what he did, there's, like, merge conflicts in, like, forty files.",0.7708377242088320,-1,
What are we doing here at Orbit?,0.7705761194229130,-1,
" So you know, how many leads we're submitting the talk time that the agents are on the phone?",0.7705540060997010,-1,
 Well you this is probably more of like a financial thing.,0.7703677415847780,0,
I don't know what's going on.,0.770355224609375,-1,
"And filter them by the sequence if we use the Shopify tracking tool, that could still be someone in New Zealand that could still be so New York that could be someone in California.",0.7702906131744390,-1,
Can you give me one sec just finished charge?,0.7690947651863100,-1,
"And I said we wanna make sure it's size correctly by default that looks like it's a static thing, but you can put code in to change it.",0.7688765525817870,-1,
"Oh, is that because...",0.7687608003616330,-1,
"And it allows them to do, like, multiple things from request than services, confirming events, like a whole list of things are able to do on the the app",0.7685754895210270,-1,
"So there is a there would be like, a a cost involved, but where we're still in in discussions with them.",0.7683467268943790,-1,
Or is this like it I'm gonna just trying to trick one of our people don't speak english,0.7683359980583190,-1,
But they're doing or not on our radar arm.,0.7682563662528990,0,
I think we should run an internal matching around on the topic you you ask me.,0.7676596641540530,-1,
Are you referring to when somebody emails you back and says they're interested or when someone says down the phone.,0.7671881318092350,-1,
"Like, we're missing what the hundred of updates for this.",0.7670101523399350,-1,
"I wanna make sure that we could also handle the then potentially recurring, but not technically, like, license recurring revenue.",0.7668824791908260,-1,
We might have performance space.,0.7660978436470030,-1,
"And so I think that was something at some point, they're like, oh, this is stores So all the all the different store users can see this, but when they open it, it just gives them an error.",0.765731930732727,-1,
"It depends on how detailed do you wanna go, but definitely more flexibility.",0.7655330300331120,-1,
So wanna get their thoughts and then try to persuade them to run another one.,0.7636182904243470,-1,
Is basically just a a patch job while Jacob looks at the code.,0.7634923458099370,-1,
But Can you still hear me?,0.7630753517150880,0,
"Like doing social selling, Like, I don't know to what extent you guys social cell, by any definition today.",0.7630358934402470,-1,
"I don't know if I'll be able to sign or my boss, but I've already had a conversation with her about it.",0.7629954218864440,-1,
"I'll go to pick any random order Do I see the link right here If so, great.",0.7629936933517460,-1,
"If you have that integration, and it's, like needs to constantly be maintained that might it makes sense for someone to have their own license because you need to do it through an Ssl login, so it that makes it harder to share passwords.",0.7626798748970030,-1,
So it goes them how to do it?,0.76179039478302,-1,
"Just so that when we embed it, we can see if it's working as we switch between the stores.",0.7610766291618350,-1,
"And and, you know, they'll they'll just ask for your file as well if you send it over to us, we'll we'll share with them.",0.7598736882209780,-1,
Let me just i send you over in Zoom chat the link?,0.7594413757324220,-1,
So it'll probably be a manual data pull for that.,0.7587551474571230,-1,
And even I don't know if we need the precision of two decimal on that.,0.7587472796440130,-1,
And run a combination of group and one on one matching around so see which product would fit their immunity more.,0.757892370223999,-1,
"And so I'd like to do once we get these last couple bugs fixed, I would like to change the password on the admin account and not give it to anybody?",0.7574237585067750,-1,
And so that's why Was wondering do we really want,0.7571969628334050,-1,
Think I'll be able to join for my computer now.,0.757104218006134,-1,
"I'm gonna go to three I'm down one, What?",0.7562127113342290,-1,
"And theory right, Like, if I make any updates to the dashboard on my end, it'll just update.",0.7560954093933110,-1,
"Mean, five bucks a month, I mean, freak, if we're if we're collecting all this money and then having to refund it and it causes trust issues with us or with customers like, Right.",0.756083071231842,-1,
Hey Is this My talking to Eli?,0.755965530872345,-1,
" But I mean, I guess really any insight you guys have on you know, kinda nice to haves for a a board and or like, investor group would be be very helpful.",0.7552836537361150,-1,
We call them topic channels.,0.7551972270011900,-1,
"If there's issue with the number of leisure quality of leads in in a campaign or this if the the wait times too high, that means you probably don't have enough leads in there.",0.7547433376312260,-1,
"Unfortunately, I don't know if there's a way that we can increase it because it's all in the system until a subscription is, like, locked in, but let me check with team and see if there's anything we can do for you.",0.7543358206748960,-1,
Is essentially this revenue forecast.,0.7543318271636960,-1,
" Oh, Sdr as Sp How big is the company?",0.7540084719657900,-1,
This scoping call week one is with the data team.,0.7536585330963140,-1,
"So it would be nice to have somebody just go through one at a time and check and see like, literally you select the store go to all orders, pick any order and see if it shows up.",0.752235472202301,-1,
"Well, and should I schedule it for, like, just Asap?",0.7517075538635250,-1,
"I don't know if once it's published if that's gonna show up, but it does tell you how to get rid of that, and there's some rolls around when you're supposed to",0.7515478134155270,-1,
